class,age,expID,sessionID,filename,valid
bike,2,cdmrunv3,1531609233310.png,bike_sketch_age2_cdm_run_v31531609233310.png,1
phone,9,cdmrunv4,1539116451668.png,phone_sketch_age9_cdm_run_v41539116451668.png,1
car,8,cdmrunv3,1526413939938.png,car_sketch_age8_cdm_run_v31526413939938.png,1
house,5,cdmrunv3,1526766142852.png,house_sketch_age5_cdm_run_v31526766142852.png,1
phone,4,cdmrunv3,1528585199054.png,phone_sketch_age4_cdm_run_v31528585199054.png,1
bowl,4,cdmrunv3,1530735794677.png,bowl_sketch_age4_cdm_run_v31530735794677.png,1
rabbit,8,cdmrunv3,1531853118396.png,rabbit_sketch_age8_cdm_run_v31531853118396.png,1
phone,4,cdmrunv4,1542047958148.png,phone_sketch_age4_cdm_run_v41542047958148.png,1
scissors,4,cdmrunv4,1540320464830.png,scissors_sketch_age4_cdm_run_v41540320464830.png,1
scissors,6,cdmrunv4,1540157666141.png,scissors_sketch_age6_cdm_run_v41540157666141.png,1
key,3,cdmrunv4,1539466782907.png,key_sketch_age3_cdm_run_v41539466782907.png,1
sheep,3,cdmrunv4,1539464156545.png,sheep_sketch_age3_cdm_run_v41539464156545.png,1
bike,5,cdmrunv3,1530383662987.png,bike_sketch_age5_cdm_run_v31530383662987.png,1
cat,5,cdmrunv4,1537040494526.png,cat_sketch_age5_cdm_run_v41537040494526.png,1
tree,4,cdmrunv3,1533580208532.png,tree_sketch_age4_cdm_run_v31533580208532.png,1
airplane,4,cdmrunv3,1531340810170.png,airplane_sketch_age4_cdm_run_v31531340810170.png,1
phone,3,cdmrunv3,1531775181251.png,phone_sketch_age3_cdm_run_v31531775181251.png,1
person,3,cdmrunv3,1534963570213.png,person_sketch_age3_cdm_run_v31534963570213.png,1
tree,3,cdmrunv3,1535930289857.png,tree_sketch_age3_cdm_run_v31535930289857.png,1
bear,7,cdmrunv4,1542059690515.png,bear_sketch_age7_cdm_run_v41542059690515.png,1
tree,4,cdmrunv3,1533409265450.png,tree_sketch_age4_cdm_run_v31533409265450.png,1
scissors,2,cdmrunv4,1536265227405.png,scissors_sketch_age2_cdm_run_v41536265227405.png,1
bike,10,cdmrunv3,1529097599117.png,bike_sketch_age10_cdm_run_v31529097599117.png,1
tree,6,cdmrunv3,1535833177598.png,tree_sketch_age6_cdm_run_v31535833177598.png,1
sheep,2,cdmrunv4,1541007805263.png,sheep_sketch_age2_cdm_run_v41541007805263.png,1
house,4,cdmrunv3,1533423147779.png,house_sketch_age4_cdm_run_v31533423147779.png,1
airplane,8,cdmrunv3,1528583580541.png,airplane_sketch_age8_cdm_run_v31528583580541.png,1
bird,4,cdmrunv3,1531688398628.png,bird_sketch_age4_cdm_run_v31531688398628.png,1
phone,5,cdmrunv4,1542058373023.png,phone_sketch_age5_cdm_run_v41542058373023.png,1
person,2,cdmrunv3,1533072750881.png,person_sketch_age2_cdm_run_v31533072750881.png,1
bike,6,cdmrunv3,1531848222253.png,bike_sketch_age6_cdm_run_v31531848222253.png,1
car,5,cdmrunv3,1532639150758.png,car_sketch_age5_cdm_run_v31532639150758.png,1
bear,7,cdmrunv4,1541884805833.png,bear_sketch_age7_cdm_run_v41541884805833.png,1
rabbit,6,cdmrunv3,1527974399147.png,rabbit_sketch_age6_cdm_run_v31527974399147.png,1
person,3,cdmrunv3,1532719492117.png,person_sketch_age3_cdm_run_v31532719492117.png,1
dog,4,cdmrunv3,1533426757522.png,dog_sketch_age4_cdm_run_v31533426757522.png,1
fish,6,cdmrunv3,1532992438456.png,fish_sketch_age6_cdm_run_v31532992438456.png,1
couch,9,cdmrunv3,1528835999112.png,couch_sketch_age9_cdm_run_v31528835999112.png,1
bowl,6,cdmrunv3,1531425410975.png,bowl_sketch_age6_cdm_run_v31531425410975.png,1
scissors,4,cdmrunv4,1540070369283.png,scissors_sketch_age4_cdm_run_v41540070369283.png,1
rabbit,3,cdmrunv3,1528501799028.png,rabbit_sketch_age3_cdm_run_v31528501799028.png,1
sheep,4,cdmrunv4,1536958360927.png,sheep_sketch_age4_cdm_run_v41536958360927.png,1
frog,5,cdmrunv4,1537650464349.png,frog_sketch_age5_cdm_run_v41537650464349.png,1
scissors,3,cdmrunv4,1539205356162.png,scissors_sketch_age3_cdm_run_v41539205356162.png,1
airplane,5,cdmrunv3,1529442599223.png,airplane_sketch_age5_cdm_run_v31529442599223.png,1
sheep,2,cdmrunv4,1536448157876.png,sheep_sketch_age2_cdm_run_v41536448157876.png,1
person,8,cdmrunv3,1534118008687.png,person_sketch_age8_cdm_run_v31534118008687.png,1
fish,5,cdmrunv3,1526674232751.png,fish_sketch_age5_cdm_run_v31526674232751.png,1
couch,10,cdmrunv3,1528664399176.png,couch_sketch_age10_cdm_run_v31528664399176.png,1
person,2,cdmrunv3,1526413722391.png,person_sketch_age2_cdm_run_v31526413722391.png,1
frog,6,cdmrunv4,1541795566991.png,frog_sketch_age6_cdm_run_v41541795566991.png,1
house,7,cdmrunv3,1534966969603.png,house_sketch_age7_cdm_run_v31534966969603.png,1
person,3,cdmrunv3,1533589784346.png,person_sketch_age3_cdm_run_v31533589784346.png,1
couch,8,cdmrunv3,1528414199119.png,couch_sketch_age8_cdm_run_v31528414199119.png,1
fish,3,cdmrunv3,1534880792536.png,fish_sketch_age3_cdm_run_v31534880792536.png,1
person,5,cdmrunv3,1532541152652.png,person_sketch_age5_cdm_run_v31532541152652.png,1
airplane,5,cdmrunv3,1528136399273.png,airplane_sketch_age5_cdm_run_v31528136399273.png,1
tree,10,cdmrunv3,1532808774034.png,tree_sketch_age10_cdm_run_v31532808774034.png,1
scissors,6,cdmrunv4,1540159781935.png,scissors_sketch_age6_cdm_run_v41540159781935.png,1
sheep,8,cdmrunv4,1541274872129.png,sheep_sketch_age8_cdm_run_v41541274872129.png,1
scissors,3,cdmrunv4,1538950880118.png,scissors_sketch_age3_cdm_run_v41538950880118.png,1
cat,4,cdmrunv4,1540324175563.png,cat_sketch_age4_cdm_run_v41540324175563.png,1
person,3,cdmrunv3,1532991619774.png,person_sketch_age3_cdm_run_v31532991619774.png,1
cup,6,cdmrunv3,1533425697511.png,cup_sketch_age6_cdm_run_v31533425697511.png,1
cup,6,cdmrunv3,1533674418156.png,cup_sketch_age6_cdm_run_v31533674418156.png,1
key,2,cdmrunv4,1540069771059.png,key_sketch_age2_cdm_run_v41540069771059.png,1
cup,6,cdmrunv3,1533934791891.png,cup_sketch_age6_cdm_run_v31533934791891.png,1
house,6,cdmrunv3,1535837101386.png,house_sketch_age6_cdm_run_v31535837101386.png,1
phone,3,cdmrunv4,1541361061529.png,phone_sketch_age3_cdm_run_v41541361061529.png,1
car,5,cdmrunv3,1534186487075.png,car_sketch_age5_cdm_run_v31534186487075.png,1
phone,6,cdmrunv4,1541366198074.png,phone_sketch_age6_cdm_run_v41541366198074.png,1
couch,5,cdmrunv3,1530732171052.png,couch_sketch_age5_cdm_run_v31530732171052.png,1
cup,8,cdmrunv3,1533150870177.png,cup_sketch_age8_cdm_run_v31533150870177.png,1
airplane,5,cdmrunv3,1529181228558.png,airplane_sketch_age5_cdm_run_v31529181228558.png,1
house,4,cdmrunv3,1532639699688.png,house_sketch_age4_cdm_run_v31532639699688.png,1
bird,6,cdmrunv3,1530654982647.png,bird_sketch_age6_cdm_run_v31530654982647.png,1
sheep,5,cdmrunv4,1540064769867.png,sheep_sketch_age5_cdm_run_v41540064769867.png,1
cat,4,cdmrunv4,1536530951989.png,cat_sketch_age4_cdm_run_v41536530951989.png,1
house,6,cdmrunv3,1534457973010.png,house_sketch_age6_cdm_run_v31534457973010.png,1
tree,6,cdmrunv3,1527787275455.png,tree_sketch_age6_cdm_run_v31527787275455.png,1
boat,8,cdmrunv3,1532475011111.png,boat_sketch_age8_cdm_run_v31532475011111.png,1
fish,2,cdmrunv3,1535048237506.png,fish_sketch_age2_cdm_run_v31535048237506.png,1
cup,9,cdmrunv3,1533934702347.png,cup_sketch_age9_cdm_run_v31533934702347.png,1
car,5,cdmrunv3,1526752119934.png,car_sketch_age5_cdm_run_v31526752119934.png,1
phone,8,cdmrunv4,1541189202663.png,phone_sketch_age8_cdm_run_v41541189202663.png,1
key,3,cdmrunv4,1536529414716.png,key_sketch_age3_cdm_run_v41536529414716.png,1
person,3,cdmrunv3,1534796290724.png,person_sketch_age3_cdm_run_v31534796290724.png,1
bike,5,cdmrunv3,1530478097123.png,bike_sketch_age5_cdm_run_v31530478097123.png,1
sheep,2,cdmrunv4,1541623145519.png,sheep_sketch_age2_cdm_run_v41541623145519.png,1
airplane,4,cdmrunv3,1531506470981.png,airplane_sketch_age4_cdm_run_v31531506470981.png,1
fish,2,cdmrunv3,1533240618116.png,fish_sketch_age2_cdm_run_v31533240618116.png,1
dog,8,cdmrunv3,1532641491167.png,dog_sketch_age8_cdm_run_v31532641491167.png,1
phone,7,cdmrunv3,1531606463069.png,phone_sketch_age7_cdm_run_v31531606463069.png,1
cup,6,cdmrunv3,1534462278048.png,cup_sketch_age6_cdm_run_v31534462278048.png,1
boat,3,cdmrunv3,1527790625173.png,boat_sketch_age3_cdm_run_v31527790625173.png,1
house,6,cdmrunv3,1534274873024.png,house_sketch_age6_cdm_run_v31534274873024.png,1
airplane,8,cdmrunv3,1530479451510.png,airplane_sketch_age8_cdm_run_v31530479451510.png,1
boat,7,cdmrunv3,1526244386384.png,boat_sketch_age7_cdm_run_v31526244386384.png,1
tree,3,cdmrunv3,1525978723767.png,tree_sketch_age3_cdm_run_v31525978723767.png,1
rabbit,6,cdmrunv3,1528136999209.png,rabbit_sketch_age6_cdm_run_v31528136999209.png,1
bear,8,cdmrunv4,1542057738079.png,bear_sketch_age8_cdm_run_v41542057738079.png,1
chair,6,cdmrunv3,1531515586470.png,chair_sketch_age6_cdm_run_v31531515586470.png,1
boat,4,cdmrunv3,1533323370032.png,boat_sketch_age4_cdm_run_v31533323370032.png,1
train,5,cdmrunv4,1541979890077.png,train_sketch_age5_cdm_run_v41541979890077.png,1
tree,6,cdmrunv3,1533676370547.png,tree_sketch_age6_cdm_run_v31533676370547.png,1
key,4,cdmrunv4,1536178424927.png,key_sketch_age4_cdm_run_v41536178424927.png,1
bike,9,cdmrunv3,1531507200921.png,bike_sketch_age9_cdm_run_v31531507200921.png,1
bird,5,cdmrunv3,1527981599050.png,bird_sketch_age5_cdm_run_v31527981599050.png,1
phone,6,cdmrunv4,1542049900608.png,phone_sketch_age6_cdm_run_v41542049900608.png,1
person,2,cdmrunv3,1526162477315.png,person_sketch_age2_cdm_run_v31526162477315.png,1
person,10,cdmrunv3,1532559393734.png,person_sketch_age10_cdm_run_v31532559393734.png,1
cup,5,cdmrunv3,1534447778745.png,cup_sketch_age5_cdm_run_v31534447778745.png,1
sheep,7,cdmrunv4,1536518758194.png,sheep_sketch_age7_cdm_run_v41536518758194.png,1
sheep,10,cdmrunv4,1539553475787.png,sheep_sketch_age10_cdm_run_v41539553475787.png,1
house,5,cdmrunv3,1533771309835.png,house_sketch_age5_cdm_run_v31533771309835.png,1
house,10,cdmrunv3,1534877448781.png,house_sketch_age10_cdm_run_v31534877448781.png,1
car,2,cdmrunv3,1534720733260.png,car_sketch_age2_cdm_run_v31534720733260.png,1
cat,2,cdmrunv4,1541105932320.png,cat_sketch_age2_cdm_run_v41541105932320.png,1
train,6,cdmrunv4,1541188097677.png,train_sketch_age6_cdm_run_v41541188097677.png,1
phone,7,cdmrunv4,1537050227784.png,phone_sketch_age7_cdm_run_v41537050227784.png,1
key,2,cdmrunv4,1539461676458.png,key_sketch_age2_cdm_run_v41539461676458.png,1
bowl,8,cdmrunv3,1528658399219.png,bowl_sketch_age8_cdm_run_v31528658399219.png,1
phone,5,cdmrunv4,1540407511972.png,phone_sketch_age5_cdm_run_v41540407511972.png,1
fish,4,cdmrunv3,1533153135562.png,fish_sketch_age4_cdm_run_v31533153135562.png,1
train,4,cdmrunv4,1540165759495.png,train_sketch_age4_cdm_run_v41540165759495.png,1
person,5,cdmrunv3,1533931810912.png,person_sketch_age5_cdm_run_v31533931810912.png,1
person,9,cdmrunv3,1535835392923.png,person_sketch_age9_cdm_run_v31535835392923.png,1
tree,4,cdmrunv3,1526167651102.png,tree_sketch_age4_cdm_run_v31526167651102.png,1
phone,5,cdmrunv4,1541878210540.png,phone_sketch_age5_cdm_run_v41541878210540.png,1
boat,2,cdmrunv3,1535222278899.png,boat_sketch_age2_cdm_run_v31535222278899.png,1
bowl,10,cdmrunv3,1531597542307.png,bowl_sketch_age10_cdm_run_v31531597542307.png,1
frog,6,cdmrunv4,1540159781935.png,frog_sketch_age6_cdm_run_v41540159781935.png,1
person,2,cdmrunv3,1534455882960.png,person_sketch_age2_cdm_run_v31534455882960.png,1
scissors,6,cdmrunv4,1541795566991.png,scissors_sketch_age6_cdm_run_v41541795566991.png,1
couch,4,cdmrunv3,1530570725182.png,couch_sketch_age4_cdm_run_v31530570725182.png,1
phone,2,cdmrunv4,1536946922724.png,phone_sketch_age2_cdm_run_v41536946922724.png,1
airplane,4,cdmrunv3,1528912799246.png,airplane_sketch_age4_cdm_run_v31528912799246.png,1
car,10,cdmrunv3,1532635294487.png,car_sketch_age10_cdm_run_v31532635294487.png,1
house,7,cdmrunv3,1535322732324.png,house_sketch_age7_cdm_run_v31535322732324.png,1
tree,7,cdmrunv3,1535824080024.png,tree_sketch_age7_cdm_run_v31535824080024.png,1
airplane,2,cdmrunv3,1530473790141.png,airplane_sketch_age2_cdm_run_v31530473790141.png,1
fish,5,cdmrunv3,1533671982464.png,fish_sketch_age5_cdm_run_v31533671982464.png,1
rabbit,5,cdmrunv3,1531951940895.png,rabbit_sketch_age5_cdm_run_v31531951940895.png,1
chair,2,cdmrunv3,1529272799029.png,chair_sketch_age2_cdm_run_v31529272799029.png,1
frog,3,cdmrunv4,1539205356162.png,frog_sketch_age3_cdm_run_v41539205356162.png,1
train,5,cdmrunv4,1541976072035.png,train_sketch_age5_cdm_run_v41541976072035.png,1
frog,4,cdmrunv4,1540070369283.png,frog_sketch_age4_cdm_run_v41540070369283.png,1
couch,4,cdmrunv3,1532122767230.png,couch_sketch_age4_cdm_run_v31532122767230.png,1
chair,8,cdmrunv3,1529176355431.png,chair_sketch_age8_cdm_run_v31529176355431.png,1
dog,3,cdmrunv3,1533753449263.png,dog_sketch_age3_cdm_run_v31533753449263.png,1
phone,8,cdmrunv3,1528395207991.png,phone_sketch_age8_cdm_run_v31528395207991.png,1
cup,3,cdmrunv3,1532990938384.png,cup_sketch_age3_cdm_run_v31532990938384.png,1
scissors,5,cdmrunv4,1537650464349.png,scissors_sketch_age5_cdm_run_v41537650464349.png,1
tree,10,cdmrunv3,1534794447774.png,tree_sketch_age10_cdm_run_v31534794447774.png,1
boat,7,cdmrunv3,1533064718080.png,boat_sketch_age7_cdm_run_v31533064718080.png,1
rabbit,5,cdmrunv3,1531607084953.png,rabbit_sketch_age5_cdm_run_v31531607084953.png,1
tree,8,cdmrunv3,1533424628309.png,tree_sketch_age8_cdm_run_v31533424628309.png,1
dog,5,cdmrunv3,1533763082482.png,dog_sketch_age5_cdm_run_v31533763082482.png,1
boat,6,cdmrunv3,1534716539874.png,boat_sketch_age6_cdm_run_v31534716539874.png,1
frog,9,cdmrunv4,1536438537512.png,frog_sketch_age9_cdm_run_v41536438537512.png,1
fish,3,cdmrunv3,1535917108620.png,fish_sketch_age3_cdm_run_v31535917108620.png,1
car,4,cdmrunv3,1532806070697.png,car_sketch_age4_cdm_run_v31532806070697.png,1
bear,3,cdmrunv4,1540156085249.png,bear_sketch_age3_cdm_run_v41540156085249.png,1
person,8,cdmrunv3,1533425000562.png,person_sketch_age8_cdm_run_v31533425000562.png,1
train,2,cdmrunv4,1541622824640.png,train_sketch_age2_cdm_run_v41541622824640.png,1
boat,8,cdmrunv3,1535321609979.png,boat_sketch_age8_cdm_run_v31535321609979.png,1
bear,6,cdmrunv4,1541878816184.png,bear_sketch_age6_cdm_run_v41541878816184.png,1
couch,4,cdmrunv3,1530310159455.png,couch_sketch_age4_cdm_run_v31530310159455.png,1
chair,8,cdmrunv3,1531776164644.png,chair_sketch_age8_cdm_run_v31531776164644.png,1
tree,2,cdmrunv3,1534539816175.png,tree_sketch_age2_cdm_run_v31534539816175.png,1
couch,3,cdmrunv3,1530728861215.png,couch_sketch_age3_cdm_run_v31530728861215.png,1
car,5,cdmrunv3,1534281027382.png,car_sketch_age5_cdm_run_v31534281027382.png,1
scissors,7,cdmrunv4,1541893167275.png,scissors_sketch_age7_cdm_run_v41541893167275.png,1
bike,6,cdmrunv3,1528501199314.png,bike_sketch_age6_cdm_run_v31528501199314.png,1
dog,9,cdmrunv3,1533241251666.png,dog_sketch_age9_cdm_run_v31533241251666.png,1
house,10,cdmrunv3,1533322681713.png,house_sketch_age10_cdm_run_v31533322681713.png,1
cup,2,cdmrunv3,1534714802556.png,cup_sketch_age2_cdm_run_v31534714802556.png,1
sheep,2,cdmrunv4,1541709421834.png,sheep_sketch_age2_cdm_run_v41541709421834.png,1
sheep,3,cdmrunv4,1538859634008.png,sheep_sketch_age3_cdm_run_v41538859634008.png,1
dog,10,cdmrunv3,1533673867518.png,dog_sketch_age10_cdm_run_v31533673867518.png,1
boat,6,cdmrunv3,1533670742603.png,boat_sketch_age6_cdm_run_v31533670742603.png,1
bird,2,cdmrunv3,1531682143759.png,bird_sketch_age2_cdm_run_v31531682143759.png,1
key,3,cdmrunv4,1542068063568.png,key_sketch_age3_cdm_run_v41542068063568.png,1
airplane,9,cdmrunv3,1530742221909.png,airplane_sketch_age9_cdm_run_v31530742221909.png,1
car,7,cdmrunv3,1533937924711.png,car_sketch_age7_cdm_run_v31533937924711.png,1
cup,7,cdmrunv3,1535233720666.png,cup_sketch_age7_cdm_run_v31535233720666.png,1
person,2,cdmrunv3,1533408664187.png,person_sketch_age2_cdm_run_v31533408664187.png,1
chair,5,cdmrunv3,1528760399049.png,chair_sketch_age5_cdm_run_v31528760399049.png,1
chair,9,cdmrunv3,1530648954650.png,chair_sketch_age9_cdm_run_v31530648954650.png,1
airplane,2,cdmrunv3,1529179199275.png,airplane_sketch_age2_cdm_run_v31529179199275.png,1
chair,3,cdmrunv3,1528063199159.png,chair_sketch_age3_cdm_run_v31528063199159.png,1
fish,4,cdmrunv3,1535918800613.png,fish_sketch_age4_cdm_run_v31535918800613.png,1
scissors,8,cdmrunv4,1540587543956.png,scissors_sketch_age8_cdm_run_v41540587543956.png,1
scissors,2,cdmrunv4,1541889498506.png,scissors_sketch_age2_cdm_run_v41541889498506.png,1
couch,3,cdmrunv3,1527965999248.png,couch_sketch_age3_cdm_run_v31527965999248.png,1
cup,2,cdmrunv3,1534614805647.png,cup_sketch_age2_cdm_run_v31534614805647.png,1
couch,4,cdmrunv3,1531516618234.png,couch_sketch_age4_cdm_run_v31531516618234.png,1
person,4,cdmrunv3,1526239192649.png,person_sketch_age4_cdm_run_v31526239192649.png,1
fish,6,cdmrunv3,1533509969610.png,fish_sketch_age6_cdm_run_v31533509969610.png,1
cat,3,cdmrunv4,1541971830525.png,cat_sketch_age3_cdm_run_v41541971830525.png,1
fish,7,cdmrunv3,1535920734002.png,fish_sketch_age7_cdm_run_v31535920734002.png,1
house,3,cdmrunv3,1535925423219.png,house_sketch_age3_cdm_run_v31535925423219.png,1
bear,9,cdmrunv4,1541978533718.png,bear_sketch_age9_cdm_run_v41541978533718.png,1
frog,8,cdmrunv4,1540587543956.png,frog_sketch_age8_cdm_run_v41540587543956.png,1
dog,3,cdmrunv3,1534176000302.png,dog_sketch_age3_cdm_run_v31534176000302.png,1
bowl,5,cdmrunv3,1529442453861.png,bowl_sketch_age5_cdm_run_v31529442453861.png,1
sheep,8,cdmrunv4,1541892835344.png,sheep_sketch_age8_cdm_run_v41541892835344.png,1
couch,7,cdmrunv3,1528065927196.png,couch_sketch_age7_cdm_run_v31528065927196.png,1
bowl,2,cdmrunv3,1531598283011.png,bowl_sketch_age2_cdm_run_v31531598283011.png,1
bowl,10,cdmrunv3,1531507880328.png,bowl_sketch_age10_cdm_run_v31531507880328.png,1
dog,8,cdmrunv3,1533070361004.png,dog_sketch_age8_cdm_run_v31533070361004.png,1
dog,4,cdmrunv3,1526497714288.png,dog_sketch_age4_cdm_run_v31526497714288.png,1
phone,7,cdmrunv4,1540163229855.png,phone_sketch_age7_cdm_run_v41540163229855.png,1
bowl,4,cdmrunv3,1529092081104.png,bowl_sketch_age4_cdm_run_v31529092081104.png,1
sheep,5,cdmrunv4,1537650698939.png,sheep_sketch_age5_cdm_run_v41537650698939.png,1
boat,10,cdmrunv3,1526151383057.png,boat_sketch_age10_cdm_run_v31526151383057.png,1
tree,5,cdmrunv3,1534631633924.png,tree_sketch_age5_cdm_run_v31534631633924.png,1
person,6,cdmrunv3,1535318693682.png,person_sketch_age6_cdm_run_v31535318693682.png,1
cat,9,cdmrunv4,1541367614243.png,cat_sketch_age9_cdm_run_v41541367614243.png,1
frog,7,cdmrunv4,1541893167275.png,frog_sketch_age7_cdm_run_v41541893167275.png,1
boat,5,cdmrunv3,1534282133145.png,boat_sketch_age5_cdm_run_v31534282133145.png,1
couch,9,cdmrunv3,1528838999065.png,couch_sketch_age9_cdm_run_v31528838999065.png,1
cat,6,cdmrunv4,1542068776189.png,cat_sketch_age6_cdm_run_v41542068776189.png,1
sheep,6,cdmrunv4,1537641718492.png,sheep_sketch_age6_cdm_run_v41537641718492.png,1
couch,3,cdmrunv3,1531861459411.png,couch_sketch_age3_cdm_run_v31531861459411.png,1
fish,5,cdmrunv3,1532549292414.png,fish_sketch_age5_cdm_run_v31532549292414.png,1
dog,3,cdmrunv3,1534621863471.png,dog_sketch_age3_cdm_run_v31534621863471.png,1
bowl,5,cdmrunv3,1531769881846.png,bowl_sketch_age5_cdm_run_v31531769881846.png,1
fish,3,cdmrunv3,1526758896291.png,fish_sketch_age3_cdm_run_v31526758896291.png,1
fish,4,cdmrunv3,1534015651863.png,fish_sketch_age4_cdm_run_v31534015651863.png,1
bike,9,cdmrunv3,1528748999207.png,bike_sketch_age9_cdm_run_v31528748999207.png,1
house,2,cdmrunv3,1534196533014.png,house_sketch_age2_cdm_run_v31534196533014.png,1
car,2,cdmrunv3,1533502000624.png,car_sketch_age2_cdm_run_v31533502000624.png,1
bird,9,cdmrunv3,1530657125513.png,bird_sketch_age9_cdm_run_v31530657125513.png,1
rabbit,3,cdmrunv3,1530816835093.png,rabbit_sketch_age3_cdm_run_v31530816835093.png,1
tree,3,cdmrunv3,1533330780832.png,tree_sketch_age3_cdm_run_v31533330780832.png,1
fish,10,cdmrunv3,1534453922980.png,fish_sketch_age10_cdm_run_v31534453922980.png,1
person,3,cdmrunv3,1527879780715.png,person_sketch_age3_cdm_run_v31527879780715.png,1
tree,3,cdmrunv3,1532464602310.png,tree_sketch_age3_cdm_run_v31532464602310.png,1
scissors,9,cdmrunv4,1536438537512.png,scissors_sketch_age9_cdm_run_v41536438537512.png,1
fish,3,cdmrunv3,1536011517869.png,fish_sketch_age3_cdm_run_v31536011517869.png,1
cup,9,cdmrunv3,1526155956525.png,cup_sketch_age9_cdm_run_v31526155956525.png,1
cat,3,cdmrunv4,1541707546445.png,cat_sketch_age3_cdm_run_v41541707546445.png,1
couch,2,cdmrunv3,1531597773825.png,couch_sketch_age2_cdm_run_v31531597773825.png,1
rabbit,5,cdmrunv3,1528232999187.png,rabbit_sketch_age5_cdm_run_v31528232999187.png,1
fish,7,cdmrunv3,1526074098901.png,fish_sketch_age7_cdm_run_v31526074098901.png,1
cat,4,cdmrunv4,1537566219317.png,cat_sketch_age4_cdm_run_v41537566219317.png,1
boat,9,cdmrunv3,1532805040363.png,boat_sketch_age9_cdm_run_v31532805040363.png,1
boat,9,cdmrunv3,1533070797058.png,boat_sketch_age9_cdm_run_v31533070797058.png,1
tree,4,cdmrunv3,1534446733147.png,tree_sketch_age4_cdm_run_v31534446733147.png,1
